0, 0.0, 0.0
5, 0.0, 0.0
10, 0.0, 0.0
15, 0.0, 0.0
20, 0.0, 0.0
25, 0.0, 0.0
30, 0.0, 0.0
35, 0.0, 0.0
40, 0.0, 0.0
45, 0.0, 0.0
50, 0.0, 0.0
55, 0.0, 0.0
65, 0.2, 0.0
70, 0.3, 0.0
75, 0.5, 0.0
80, 0.6, 0.0
85, 0.7, 0.0
90, 0.8, 0.0
95, 0.9, 0.0
100, 1.0, 0.0
105, 1.0, 0.0
110, 1.1, 0.0
115, 1.1, 0.0
120, 1.2, 0.0
125, 1.2, 0.0
130, 1.3, 0.0
135, 1.3, 0.0
140, 1.4, 0.0
145, 1.4, 0.0
150, 1.4, 0.0
155, 1.4, 0.0
160, 1.5, 0.0
165, 1.5, 0.0
170, 1.5, 0.0
175, 1.5, 0.0
185, 1.6, 0.0
190, 1.6, 0.0
195, 1.6, 0.0
200, 1.6, 0.0
205, 1.6, 0.0
215, 1.7, 0.0
220, 1.7, 0.0
225, 1.7, 0.0
230, 1.7, 0.0
235, 1.7, 0.0
240, 1.7, 0.0
245, 1.7, 0.0
250, 1.7, 0.0
255, 1.7, 0.0
260, 1.8, 0.0
265, 1.8, 0.0
270, 1.8, 0.0
275, 1.8, 0.0
280, 1.8, 0.0
285, 1.8, 0.0
290, 1.8, 0.0
295, 1.8, 0.0
305, 1.8, 0.0
310, 1.8, 0.0
320, 1.9, 0.0
325, 1.9, 0.0
330, 1.9, 0.0
335, 1.9, 0.0
340, 1.9, 0.0
345, 1.9, 0.0
350, 1.9, 0.0
355, 1.9, 0.0
360, 1.9, 0.0
365, 1.9, 0.0
370, 1.9, 0.0
375, 1.9, 0.0
380, 1.9, 0.0
385, 1.9, 0.0
390, 1.9, 0.0
395, 1.9, 0.0
400, 1.9, 0.0
405, 1.9, 0.0
410, 1.9, 0.0
415, 1.9, 0.0
420, 1.9, 0.0
425, 1.9, 0.0
430, 1.9, 0.0
435, 2.0, 0.0
440, 2.0, 0.0
445, 2.0, 0.0
450, 2.0, 0.0
455, 2.0, 0.0
460, 2.0, 0.0
465, 2.0, 0.0
470, 2.0, 0.0
475, 2.0, 0.0
480, 2.0, 0.0
485, 2.0, 0.0
490, 2.0, 0.0
495, 2.0, 0.0
500, 2.0, 0.0
505, 2.0, 0.0
510, 2.0, 0.0
515, 2.0, 0.0
520, 2.0, 0.0
525, 2.0, 0.0
530, 2.0, 0.0
535, 2.0, 0.0
540, 2.0, 0.0
550, 2.0, 0.0
555, 2.0, 0.0
560, 2.0, 0.0
565, 2.0, 0.0
575, 2.0, 0.0
580, 2.0, 0.0
585, 2.0, 0.0
590, 2.0, 0.0
595, 2.0, 0.0
600, 2.0, 0.0
605, 2.0, 0.0
610, 2.0, 0.0
615, 2.0, 0.0
620, 2.0, 0.0
625, 2.0, 0.0
630, 2.0, 0.0
635, 2.0, 0.0
640, 2.0, 0.0
645, 2.0, 0.0
650, 2.0, 0.0
655, 2.0, 0.0
660, 2.0, 0.0
670, 2.0, 0.0
675, 2.0, 0.0
680, 2.0, 0.0
685, 2.1, 0.0
690, 2.1, 0.0
695, 2.1, 0.0
700, 2.1, 0.0
705, 2.1, 0.0
710, 2.1, 0.0
715, 2.1, 0.0
720, 2.1, 0.0
725, 2.1, 0.0
730, 2.1, 0.0
735, 2.1, 0.0
745, 2.1, 0.0
750, 2.1, 0.0
755, 2.1, 0.0
760, 2.1, 0.0
765, 2.1, 0.0
770, 2.1, 0.0
775, 2.1, 0.0
780, 2.1, 0.0
785, 2.1, 0.0
790, 2.1, 0.0
795, 2.1, 0.0
800, 2.1, 0.0
805, 2.1, 0.0
810, 2.1, 0.0
815, 2.1, 0.0
820, 2.1, 0.0
825, 2.1, 0.0
830, 2.1, 0.0
835, 2.1, 0.0
840, 2.1, 0.0
845, 2.2, 0.0
850, 2.3, 0.0
855, 2.4, 0.0
860, 2.6, 0.0
865, 2.7, 0.0
870, 2.8, 0.0
875, 2.9, 0.0
880, 3.0, 0.0
885, 3.2, 0.0
890, 3.3, 0.0
895, 3.4, 0.0
0, 
5, 
10, 
