0, 11.0, 9.3
5, 20.8, 9.3
10, 22.4, 9.3
15, 23.1, 9.3
20, 23.4, 9.3
25, 23.7, 9.3
30, 23.0, 9.3
35, 22.4, 0.0
40, 19.8, 0.0
45, 18.0, 0.0
50, 16.0, 0.0
55, 14.5, 0.0
65, 12.4, 0.0
70, 11.7, 0.0
75, 10.9, 0.0
80, 10.2, 0.0
85, 9.6, 0.0
90, 9.1, 0.0
95, 8.6, 0.0
100, 8.6, 6.5
105, 10.2, 6.5
110, 11.0, 6.5
115, 11.7, 6.5
120, 12.1, 6.5
125, 12.5, 6.5
130, 12.9, 6.5
135, 12.6, 0.0
140, 12.1, 0.0
145, 11.7, 0.0
150, 11.3, 0.0
155, 10.9, 0.0
160, 10.6, 0.0
165, 10.2, 0.0
170, 9.9, 0.0
175, 9.7, 0.0
185, 9.2, 0.0
190, 9.0, 0.0
195, 8.7, 0.0
200, 8.5, 0.0
205, 9.1, 7.8
215, 10.8, 7.8
220, 11.3, 7.8
225, 11.7, 7.8
230, 12.1, 7.8
235, 12.3, 7.8
240, 12.1, 0.0
245, 11.9, 0.0
250, 11.6, 0.0
255, 11.4, 0.0
260, 11.1, 0.0
265, 10.9, 0.0
270, 10.7, 0.0
275, 10.5, 0.0
280, 10.3, 0.0
285, 10.2, 0.0
290, 10.0, 0.0
295, 9.9, 0.0
305, 9.5, 0.0
310, 9.4, 0.0
320, 9.2, 9.4
325, 9.5, 9.4
330, 9.7, 9.4
335, 10.0, 9.4
340, 10.1, 9.4
345, 10.3, 9.4
350, 10.5, 0.0
355, 10.3, 0.0
360, 10.2, 0.0
365, 10.1, 0.0
370, 9.9, 0.0
375, 9.8, 0.0
380, 9.7, 0.0
385, 9.5, 0.0
390, 9.4, 0.0
395, 9.3, 0.0
400, 9.2, 0.0
405, 9.1, 0.0
410, 9.0, 0.0
415, 8.9, 0.0
420, 8.8, 0.0
425, 8.7, 0.0
430, 8.6, 0.0
435, 8.5, 0.0
440, 8.6, 8.2
445, 8.8, 8.2
450, 8.9, 8.2
455, 9.1, 8.2
460, 9.2, 8.2
465, 9.4, 8.2
470, 9.4, 0.0
475, 9.3, 0.0
480, 9.2, 0.0
485, 9.1, 0.0
490, 9.0, 0.0
495, 8.9, 0.0
500, 8.8, 0.0
505, 8.8, 0.0
510, 8.7, 0.0
515, 8.6, 0.0
520, 8.5, 0.0
525, 8.4, 0.0
530, 8.3, 0.0
535, 8.3, 0.0
540, 8.2, 0.0
550, 8.0, 0.0
555, 8.0, 0.0
560, 8.0, 8.5
565, 8.2, 8.5
575, 8.4, 8.5
580, 8.5, 8.5
585, 8.6, 8.5
590, 8.7, 8.5
595, 8.7, 0.0
600, 8.6, 0.0
605, 8.6, 0.0
610, 8.5, 0.0
615, 8.4, 0.0
620, 8.4, 0.0
625, 8.3, 0.0
630, 8.2, 0.0
635, 8.2, 0.0
640, 8.1, 0.0
645, 8.0, 0.0
650, 8.0, 0.0
655, 7.9, 0.0
660, 7.9, 8.4
670, 8.2, 8.4
675, 8.3, 8.4
680, 8.4, 8.4
685, 8.5, 8.4
690, 8.6, 8.4
695, 8.7, 8.4
700, 8.7, 0.0
705, 8.6, 0.0
710, 8.6, 0.0
715, 8.5, 0.0
720, 8.4, 0.0
725, 8.4, 0.0
730, 8.3, 0.0
735, 8.3, 0.0
745, 8.2, 0.0
750, 8.1, 0.0
755, 8.0, 0.0
760, 8.0, 0.0
765, 7.9, 0.0
770, 7.9, 0.0
775, 7.8, 0.0
780, 7.8, 6.7
785, 8.0, 6.7
790, 8.1, 6.7
795, 8.1, 6.7
800, 8.3, 6.7
805, 8.4, 6.7
810, 8.5, 0.0
815, 8.4, 0.0
820, 8.4, 0.0
825, 8.3, 0.0
830, 8.3, 0.0
835, 8.2, 0.0
840, 8.2, 0.0
845, 8.1, 0.0
850, 8.1, 0.0
855, 8.0, 0.0
860, 8.0, 0.0
865, 7.9, 0.0
870, 7.9, 0.0
875, 7.8, 0.0
880, 7.8, 0.0
885, 7.7, 0.0
890, 7.7, 0.0
895, 7.7, 0.0
0, 
5, 
10, 
